"","Date","Colony","Ant.ID","Pair.ID","Ant.In.Pair","Time","Junction","Entered.From","Exited.Toward","Action..inspect.ignore.","Inspect","Num.Inspections","Node.From","Node.To","Direction.From","Width.From","Rel.Width.From","Direction.To","Width.To","Rel.Width.To","Turn.Type","Turn.Width","Turn.Trunk"
"152","6/23/21","21-SP3","3B","3","B","15:30","0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"153","6/23/21","21-SP3","3B","3","B",NA,"1",NA,NA,NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"154","6/23/21","21-SP3","3B","3","B",NA,"0",NA,NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"155","6/23/21","21-SP3","3B","3","B",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"156","6/23/21","21-SP3","3B","3","B",NA,"20",NA,NA,NA,FALSE,0,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"157","6/23/21","21-SP3","3B","3","B",NA,"22",NA,NA,NA,FALSE,0,"20","221","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"158","6/23/21","21-SP3","3B","3","B",NA,"221",NA,"2211",NA,FALSE,0,"22","2211","main",0.25,"narrow","left",0.25,"narrow","L","=","away.from.trunk"
"159","6/23/21","21-SP3","3B","3","B",NA,"221","2211",NA,NA,FALSE,0,"2211","2212","left",0.25,"narrow","right",0.25,"narrow","L","=","away.from.trunk"
"160","6/23/21","21-SP3","3B","3","B",NA,"221",NA,NA,NA,FALSE,1,"2212","2211","right",0.25,"narrow","left",0.25,"narrow","R","=","away.from.trunk"
"161","6/23/21","21-SP3","3B","3","B",NA,"221",NA,NA,NA,FALSE,1,"2211","22","left",0.25,"narrow","main",0.25,"narrow","R","=","to.trunk"
"162","6/23/21","21-SP3","3B","3","B",NA,"22",NA,NA,NA,FALSE,1,"221","20","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"163","6/23/21","21-SP3","3B","3","B",NA,"20",NA,NA,NA,FALSE,1,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"164","6/23/21","21-SP3","3B","3","B",NA,"2",NA,NA,NA,FALSE,1,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"165","6/23/21","21-SP3","3B","3","B",NA,"0",NA,NA,NA,FALSE,1,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"166","6/23/21","21-SP3","4A","4","A","16:09","0",NA,"1",NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"167","6/23/21","21-SP3","4A","4","A",NA,"0","1",NA,NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"168","6/23/21","21-SP3","4A","4","A",NA,"2",NA,"20",NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"169","6/23/21","21-SP3","4A","4","A",NA,"2","20",NA,NA,FALSE,0,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"170","6/23/21","21-SP3","4A","4","A",NA,"4",NA,NA,NA,FALSE,0,"2","2","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"171","6/23/21","21-SP3","4A","4","A",NA,"2",NA,"20",NA,FALSE,0,"4","20","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"172","6/23/21","21-SP3","4A","4","A",NA,"2","20",NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"173","6/23/21","21-SP3","4A","4","A",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"174","6/23/21","21-SP3","4A","4","A",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"175","6/23/21","21-SP3","4A","4","A",NA,"10",NA,NA,NA,FALSE,0,"1","1","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"176","6/23/21","21-SP3","4A","4","A",NA,"1",NA,NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"177","6/23/21","21-SP3","4A","4","A","16:11","0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"178","6/23/21","21-SP3","4A","4","A","16:21","0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"179","6/23/21","21-SP3","4A","4","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"180","6/23/21","21-SP3","4A","4","A",NA,"20",NA,NA,NA,FALSE,0,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"181","6/23/21","21-SP3","4A","4","A",NA,"21",NA,NA,NA,FALSE,0,"20","212","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"182","6/23/21","21-SP3","4A","4","A",NA,"212",NA,"2122",NA,FALSE,0,"21","2122","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"183","6/23/21","21-SP3","4A","4","A",NA,"212","2122","2121",NA,FALSE,0,"2122","2121","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"184","6/23/21","21-SP3","4A","4","A",NA,"212","2121",NA,NA,FALSE,0,"2121","21","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"185","6/23/21","21-SP3","4A","4","A",NA,"21",NA,NA,NA,FALSE,0,"212","211","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"186","6/23/21","21-SP3","4A","4","A",NA,"211",NA,NA,NA,FALSE,0,"21","2111","main",0.34,"wide","left",0.34,"wide","L","W","away.from.trunk"
"187","6/23/21","21-SP3","4A","4","A",NA,"211",NA,NA,NA,FALSE,0,"2111","21","left",0.34,"wide","main",0.34,"wide","R","W","to.trunk"
"188","6/23/21","21-SP3","4A","4","A",NA,"21",NA,NA,NA,FALSE,0,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"189","6/23/21","21-SP3","4A","4","A",NA,"20",NA,NA,NA,FALSE,0,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"190","6/23/21","21-SP3","4A","4","A",NA,"2",NA,NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"191","6/23/21","21-SP3","4A","4","A",NA,"0",NA,"1",NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"192","6/23/21","21-SP3","4A","4","A",NA,"0","1","-1",NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"193","6/23/21","21-SP3","4B","4","B","16:30","0",NA,"2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"194","6/23/21","21-SP3","4B","4","B",NA,"0","2",NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"195","6/23/21","21-SP3","4B","4","B",NA,"0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"196","6/23/21","21-SP3","4B","4","B",NA,"1",NA,"3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"197","6/23/21","21-SP3","4B","4","B",NA,"1","3",NA,NA,FALSE,0,"3","0","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"198","6/23/21","21-SP3","4B","4","B",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"199","6/23/21","21-SP3","4B","4","B",NA,"0",NA,NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"200","6/23/21","21-SP3","4B","4","B",NA,"0",NA,"1",NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"201","6/23/21","21-SP3","4B","4","B",NA,"0","1","-1",NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"202","6/23/21","21-SP3","4B","4","B",NA,"0","-1",NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"203","6/23/21","21-SP3","4B","4","B",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"204","6/23/21","21-SP3","4B","4","B",NA,"20",NA,NA,NA,FALSE,0,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"205","6/23/21","21-SP3","4B","4","B",NA,"22",NA,NA,NA,FALSE,0,"20","222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"206","6/23/21","21-SP3","4B","4","B",NA,"222",NA,NA,NA,FALSE,0,"22","2222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"207","6/23/21","21-SP3","4B","4","B",NA,"222",NA,NA,NA,FALSE,0,"2222","2221","right",0.34,"wide","left",0.25,"narrow","R","N","away.from.trunk"
"208","6/23/21","21-SP3","4B","4","B",NA,"222",NA,NA,NA,FALSE,1,"2221","2222","left",0.25,"narrow","right",0.34,"wide","L","=","away.from.trunk"
"209","6/23/21","21-SP3","4B","4","B",NA,"222",NA,NA,NA,FALSE,2,"2222","22","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"210","6/23/21","21-SP3","4B","4","B",NA,"22",NA,NA,NA,FALSE,2,"222","20","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"211","6/23/21","21-SP3","4B","4","B",NA,"20",NA,NA,NA,FALSE,2,"22","21","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"212","6/23/21","21-SP3","4B","4","B",NA,"21",NA,"211",NA,FALSE,2,"20","211","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"213","6/23/21","21-SP3","4B","4","B",NA,"21","211",NA,NA,FALSE,2,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"214","6/23/21","21-SP3","4B","4","B",NA,"20",NA,NA,NA,FALSE,2,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"215","6/23/21","21-SP3","4B","4","B",NA,"2",NA,NA,NA,FALSE,2,"20","20","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"216","6/23/21","21-SP3","4B","4","B",NA,"20",NA,NA,NA,FALSE,2,"2","2","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"217","6/23/21","21-SP3","4B","4","B",NA,"2",NA,NA,NA,FALSE,2,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"218","6/23/21","21-SP3","4B","4","B",NA,"4",NA,NA,NA,FALSE,2,"2","6","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"219","6/23/21","21-SP3","4B","4","B",NA,"6",NA,"8",NA,FALSE,2,"4","8","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"220","6/23/21","21-SP3","4B","4","B",NA,"6","8",NA,NA,FALSE,2,"8","4","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"221","6/23/21","21-SP3","4B","4","B",NA,"4",NA,NA,NA,FALSE,2,"6","40","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"222","6/23/21","21-SP3","4B","4","B",NA,"40",NA,NA,NA,FALSE,2,"4","4","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"223","6/23/21","21-SP3","4B","4","B",NA,"4",NA,NA,NA,FALSE,2,"40","2","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"224","6/23/21","21-SP3","4B","4","B",NA,"2",NA,NA,NA,FALSE,2,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"225","6/23/21","21-SP3","4B","4","B",NA,"0",NA,NA,NA,FALSE,2,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"226","6/23/21","21-SP3","4B","4","B",NA,"1",NA,NA,NA,FALSE,2,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"227","6/23/21","21-SP3","4B","4","B",NA,"0",NA,NA,NA,FALSE,2,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"228","6/24/21","21-SP3","5A","5","A","14:32","0",NA,NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"229","6/24/21","21-SP3","5A","5","A","14:35","0",NA,"2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"230","6/24/21","21-SP3","5A","5","A",NA,"0","2","1",NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"231","6/24/21","21-SP3","5A","5","A",NA,"0","1","2",NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"232","6/24/21","21-SP3","5A","5","A",NA,"0","2","1",NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"233","6/24/21","21-SP3","5A","5","A",NA,"0","1","2",NA,FALSE,0,"1","2","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"234","6/24/21","21-SP3","5A","5","A",NA,"0","2",NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"235","6/24/21","21-SP3","5A","5","A",NA,"1",NA,NA,NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"236","6/24/21","21-SP3","5A","5","A",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"237","6/24/21","21-SP3","5A","5","A",NA,"0",NA,"2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"238","6/24/21","21-SP3","5A","5","A",NA,"0","2",NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"239","6/24/21","21-SP3","5A","5","A",NA,"1",NA,NA,NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"240","6/24/21","21-SP3","5A","5","A",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"241","6/24/21","21-SP3","5A","5","A",NA,"0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"242","6/24/21","21-SP3","5A","5","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"243","6/24/21","21-SP3","5A","5","A",NA,"20",NA,NA,NA,FALSE,0,"2","2","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"244","6/24/21","21-SP3","5A","5","A",NA,"2",NA,"0",NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"245","6/24/21","21-SP3","5A","5","A",NA,"2","0",NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"246","6/24/21","21-SP3","5A","5","A",NA,"20",NA,"22",NA,FALSE,0,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"247","6/24/21","21-SP3","5A","5","A",NA,"20","22","21",NA,FALSE,0,"22","21","right",0.34,"narrow","left",0.45,"wide","R","=","away.from.trunk"
"248","6/24/21","21-SP3","5A","5","A",NA,"20","21",NA,NA,FALSE,0,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"249","6/24/21","21-SP3","5A","5","A",NA,"2",NA,"4",NA,FALSE,0,"20","4","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"250","6/24/21","21-SP3","5A","5","A",NA,"2","4",NA,NA,FALSE,0,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"251","6/24/21","21-SP3","5A","5","A",NA,"0",NA,NA,NA,FALSE,0,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"252","6/24/21","21-SP3","5A","5","A",NA,"1",NA,"0",NA,FALSE,0,"0","0","right",0.6,"wide","right",0.6,"wide","U",NA,NA
"253","6/24/21","21-SP3","5A","5","A",NA,"1","0","3",NA,FALSE,0,"0","3","right",0.6,"wide","main",0.6,"wide","L","W","to.trunk"
"254","6/24/21","21-SP3","5A","5","A",NA,"1","3",NA,NA,FALSE,0,"3","10","main",0.6,"wide","left",0.45,"narrow","L","N","away.from.trunk"
"255","6/24/21","21-SP3","5A","5","A",NA,"10",NA,"1",NA,FALSE,0,"1","1","main",0.45,"wide","main",0.45,"wide","U",NA,NA
"256","6/24/21","21-SP3","5A","5","A",NA,"10","1",NA,NA,FALSE,0,"1","11","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"257","6/24/21","21-SP3","5A","5","A",NA,"11",NA,NA,NA,FALSE,0,"10","10","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"258","6/24/21","21-SP3","5A","5","A",NA,"10",NA,"12",NA,FALSE,0,"11","12","left",0.34,"narrow","right",0.45,"wide","L","=","away.from.trunk"
"259","6/24/21","21-SP3","5A","5","A",NA,"10","12",NA,NA,FALSE,0,"12","1","right",0.45,"wide","main",0.45,"wide","L","W","to.trunk"
"260","6/24/21","21-SP3","5A","5","A",NA,"1",NA,NA,NA,FALSE,0,"10","0","left",0.45,"narrow","right",0.6,"wide","L","=","away.from.trunk"
"261","6/24/21","21-SP3","5A","5","A",NA,"0",NA,NA,NA,FALSE,0,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"262","6/24/21","21-SP3","5A","5","A","14:42","0",NA,NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"263","6/24/21","21-SP3","5A","5","A",NA,"0",NA,NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"264","6/24/21","21-SP3","5A","5","A",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"265","6/24/21","21-SP3","5A","5","A",NA,"20",NA,NA,NA,FALSE,0,"2","22","main",0.45,"wide","right",0.34,"narrow","R","N","away.from.trunk"
"266","6/24/21","21-SP3","5A","5","A",NA,"22",NA,NA,NA,FALSE,0,"20","222","main",0.34,"wide","right",0.34,"wide","R","W","away.from.trunk"
"267","6/24/21","21-SP3","5A","5","A",NA,"222",NA,NA,NA,FALSE,0,"22","2221","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"268","6/24/21","21-SP3","5A","5","A",NA,"222",NA,"22",NA,FALSE,1,"2221","22","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"269","6/24/21","21-SP3","5A","5","A",NA,"222","22",NA,NA,FALSE,1,"22","22","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"270","6/24/21","21-SP3","5A","5","A",NA,"22",NA,NA,NA,FALSE,1,"222","20","right",0.34,"wide","main",0.34,"wide","L","W","to.trunk"
"271","6/24/21","21-SP3","5A","5","A",NA,"20",NA,NA,NA,FALSE,1,"22","2","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"272","6/24/21","21-SP3","5A","5","A",NA,"2",NA,"0",NA,FALSE,1,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"273","6/24/21","21-SP3","5A","5","A",NA,"2","0",NA,NA,FALSE,1,"0","4","main",0.6,"wide","left",0.6,"wide","L","W","away.from.trunk"
"274","6/24/21","21-SP3","5A","5","A",NA,"4",NA,NA,NA,FALSE,1,"2","6","main",0.6,"wide","right",0.6,"wide","R","W","away.from.trunk"
"275","6/24/21","21-SP3","5A","5","A",NA,"6",NA,NA,NA,FALSE,1,"4","60","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"276","6/24/21","21-SP3","5A","5","A",NA,"60",NA,NA,NA,FALSE,1,"6","61","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"277","6/24/21","21-SP3","5A","5","A",NA,"60",NA,NA,NA,FALSE,1,"61","62","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"278","6/24/21","21-SP3","5A","5","A",NA,"60",NA,NA,NA,FALSE,1,"62","6","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"279","6/24/21","21-SP3","5A","5","A",NA,"6",NA,NA,NA,FALSE,1,"60","4","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"280","6/24/21","21-SP3","5A","5","A",NA,"4",NA,NA,NA,FALSE,1,"6","40","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"281","6/24/21","21-SP3","5A","5","A",NA,"40",NA,NA,NA,FALSE,1,"4","42","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"282","6/24/21","21-SP3","5A","5","A",NA,"42",NA,NA,NA,FALSE,1,"40","421","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"283","6/24/21","21-SP3","5A","5","A",NA,"42",NA,NA,NA,FALSE,1,"421","422","left",0.45,"wide","right",0.34,"narrow","L","N","away.from.trunk"
"284","6/24/21","21-SP3","5A","5","A",NA,"42",NA,NA,NA,FALSE,1,"422","40","right",0.34,"narrow","main",0.45,"wide","L","=","to.trunk"
"285","6/24/21","21-SP3","5A","5","A",NA,"40",NA,NA,NA,FALSE,1,"42","41","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"286","6/24/21","21-SP3","5A","5","A",NA,"41",NA,NA,NA,FALSE,1,"40","40","main",0.34,"wide","main",0.34,"wide","U",NA,NA
"287","6/24/21","21-SP3","5A","5","A",NA,"40",NA,NA,NA,FALSE,1,"41","4","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"288","6/24/21","21-SP3","5A","5","A",NA,"4",NA,NA,NA,FALSE,1,"40","2","left",0.45,"narrow","main",0.6,"wide","R","=","to.trunk"
"289","6/24/21","21-SP3","5A","5","A",NA,"2",NA,NA,NA,FALSE,1,"4","0","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"290","6/24/21","21-SP3","5A","5","A",NA,"0",NA,"1",NA,FALSE,1,"2","1","left",0.6,"wide","main",0.6,"wide","R","W","to.trunk"
"291","6/24/21","21-SP3","5A","5","A",NA,"0","1",NA,NA,FALSE,1,"1","-1","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"292","6/24/21","21-SP3","5B","5","B","14:52","0",NA,"-1",NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"293","6/24/21","21-SP3","5B","5","B",NA,"0","-1","-1",NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"294","6/24/21","21-SP3","5B","5","B",NA,"0","-1",NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"295","6/24/21","21-SP3","5B","5","B",NA,"2",NA,NA,NA,FALSE,0,"0","0","main",0.6,"wide","main",0.6,"wide","U",NA,NA
"296","6/24/21","21-SP3","5B","5","B",NA,"0",NA,"-1",NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"297","6/24/21","21-SP3","5B","5","B",NA,"0","-1","-1",NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"298","6/24/21","21-SP3","5B","5","B",NA,"0","-1",NA,NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"299","6/24/21","21-SP3","5B","5","B",NA,"2",NA,NA,NA,FALSE,0,"0","20","main",0.6,"wide","right",0.45,"narrow","R","N","away.from.trunk"
"300","6/24/21","21-SP3","5B","5","B",NA,"20",NA,NA,NA,FALSE,0,"2","21","main",0.45,"wide","left",0.45,"wide","L","W","away.from.trunk"
"301","6/24/21","21-SP3","5B","5","B",NA,"21",NA,"211",NA,FALSE,0,"20","211","main",0.45,"wide","left",0.34,"narrow","L","N","away.from.trunk"
"302","6/24/21","21-SP3","5B","5","B",NA,"21","211",NA,NA,FALSE,0,"211","20","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"303","6/24/21","21-SP3","5B","5","B",NA,"20",NA,NA,NA,FALSE,0,"21","2","left",0.45,"wide","main",0.45,"wide","R","W","to.trunk"
"304","6/24/21","21-SP3","5B","5","B",NA,"2",NA,NA,NA,FALSE,0,"20","0","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"305","6/24/21","21-SP3","5B","5","B",NA,"0",NA,NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"306","6/24/21","21-SP3","5B","5","B",NA,"0",NA,"2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"307","6/24/21","21-SP3","5B","5","B",NA,"0","2",NA,NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"308","6/24/21","21-SP3","5B","5","B","14:59","0",NA,"2",NA,FALSE,0,"-1","2","right",0.45,"narrow","left",0.6,"wide","R","=","away.from.trunk"
"309","6/24/21","21-SP3","5B","5","B",NA,"0","2","-1",NA,FALSE,0,"2","-1","left",0.6,"wide","right",0.45,"narrow","L","N","away.from.trunk"
"310","6/24/21","21-SP3","5B","5","B",NA,"0","-1",NA,NA,FALSE,0,"-1","-1","right",0.45,"narrow","right",0.45,"narrow","U",NA,NA
"311","6/24/21","21-SP3","5B","5","B",NA,"0",NA,NA,NA,FALSE,0,"-1","1","right",0.45,"narrow","main",0.6,"wide","L","=","to.trunk"
"312","6/24/21","21-SP3","5B","5","B",NA,"1",NA,NA,NA,FALSE,0,"0","10","right",0.6,"wide","left",0.45,"narrow","R","N","away.from.trunk"
"313","6/24/21","21-SP3","5B","5","B",NA,"10",NA,"12",NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"314","6/24/21","21-SP3","5B","5","B",NA,"10","12",NA,NA,FALSE,0,"12","11","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"315","6/24/21","21-SP3","5B","5","B",NA,"11",NA,"111",NA,FALSE,0,"10","111","main",0.34,"wide","left",0.25,"narrow","L","N","away.from.trunk"
"316","6/24/21","21-SP3","5B","5","B",NA,"11","111",NA,NA,FALSE,0,"111","10","left",0.25,"narrow","main",0.34,"wide","R","=","to.trunk"
"317","6/24/21","21-SP3","5B","5","B",NA,"10",NA,"1",NA,FALSE,0,"11","1","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
"318","6/24/21","21-SP3","5B","5","B",NA,"10","1","12",NA,FALSE,0,"1","12","main",0.45,"wide","right",0.45,"wide","R","W","away.from.trunk"
"319","6/24/21","21-SP3","5B","5","B",NA,"10","12","11",NA,FALSE,0,"12","11","right",0.45,"wide","left",0.34,"narrow","R","N","away.from.trunk"
"320","6/24/21","21-SP3","5B","5","B",NA,"10","11",NA,NA,FALSE,0,"11","1","left",0.34,"narrow","main",0.45,"wide","R","=","to.trunk"
